id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
12605,Women,apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Jealous 21 Women Stripes Black Tops
6720,Men,apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Locomotive Men's Polo Black T-shirt
23142,Men,apparel,Topwear,Sweatshirts,Red,Fall,2011.0,Casual,Quechua Men Fleece Red Sweatshirt
21615,Women,apparel,Innerwear,Bra,Purple,Summer,2014.0,Casual,Enamor Women Smooth Purple Bra
37770,Men,apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,John Players Men Green Ginghams Shirt
11080,Men,apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirts
32202,Men,apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Men Printed Red Kurta
40622,Women,apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Span Women Floral Printed Pink Kurta
5999,Men,apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue White Checked Slim Fit Shirt
24367,Women,apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Folklore Women Green  Kurta
29820,Men,apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Basics Men Red Checked Shirt
42511,Women,apparel,Topwear,Kurtis,Red,Summer,2012.0,Ethnic,Mother Earth Women Red Kurti
26054,Men,apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Striped Purple Shirt
27186,Men,apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Grey Trousers
7296,Men,apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Free Authority Men's Don't Stop Can't Stop Grey T-shirt
26868,Women,apparel,Topwear,Tshirts,Lavender,Summer,2012.0,Casual,Jealous 21 Women Printed Lavender T-shirt
47063,Women,apparel,Bottomwear,Patiala,Multi,Fall,2012.0,Ethnic,Shree Women Multi Colored Patiala
34591,Women,apparel,Dress,Dresses,Multi,Summer,2012.0,Casual,Tonga Women Printed Multi Dress
17713,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Reid & Taylor Men Check Blue Shirt
4413,Men,apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Nirvana Men's Wings Brown T-shirt
15044,Boys,apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,ADIDAS Kids Boys Printed Yellow Tshirts
38952,Boys,apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Pack of 2 T-shirts
53463,Women,apparel,Innerwear,Bra,Pink,Summer,2018.0,Casual,Amante Pink Full-Coverage Lace Bra BCLC11
20191,Men,apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Grey Polo T-shirt
4621,Women,apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,Jealous 21 Women Knit Purple Top
24531,Women,apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Mother Earth Women Orange Printed Kurta
33586,Men,apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Wrangler Men Timeless Lifestyle Purple T-shirt
40074,Women,apparel,Bottomwear,Tights,Navy Blue,Summer,2012.0,Casual,ADIDAS Women Navy Blue Tights
59965,Women,apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black Dress
32454,Men,apparel,Topwear,Tshirts,White,Spring,2013.0,Sports,ADIDAS Men White T-shirt
7898,Men,apparel,Bottomwear,Shorts,Red,Fall,2011.0,Casual,Proline Men Red Shorts
12053,Men,apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Spykar Men Printed White T-Shirts
55794,Women,apparel,Loungewear and Nightwear,Night suits,Black,Summer,2017.0,Casual,SDL by Sweet Dreams Women Grey & Black Printed Night Suit 319171
26266,Men,apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Proline Men Brown Polo T-Shirt
30303,Men,apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Surf Face Off White T-shirt
18569,Men,apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Puma Men Solid Red Sweater
46383,Men,apparel,Topwear,Sweatshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black Sweatshirt
51334,Men,apparel,Bottomwear,Rain Trousers,Navy Blue,Summer,2012.0,,Wildcraft Men Navy Blue Rain Trousers
9902,Men,apparel,Bottomwear,Jeans,Navy Blue,Fall,2011.0,Casual,Spykar Men Skinny Low Waist Tight Fit Blue Jeans
47251,Men,apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,FCUK Underwear Men White Brief
6176,Men,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Men's Striper White Blue T-shirt
14539,Women,apparel,Topwear,Kurtis,Maroon,Fall,2011.0,Ethnic,Vishudh Women Flower Print Maroon Kurtis
4880,Men,apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,Levis Kids Boy's Dustin White Teens Kidswear
5952,Men,apparel,Topwear,Shirts,Brown,Summer,2011.0,Casual,Locomotive Men Brown Checked Shirt
34902,Women,apparel,Topwear,Dupatta,Beige,Summer,2012.0,Ethnic,Fabindia Beige Kota Dupatta
27529,Men,apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers Men Check Blue Shirt
48484,Women,apparel,Dress,Dresses,Blue,Winter,2011.0,Casual,French Connection Women Blue Dress
23189,Men,apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Green Check Shirt
28561,Men,apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Neon Black T-shirt
42982,Men,apparel,Innerwear,Boxers,Black,Summer,2016.0,Casual,FCUK Black Boxers
7639,Men,apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Puma Men's Slogan Grey T-shirt
9591,Men,apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Indigo Nation Men BL Black Shirts
2179,Men,apparel,Topwear,Tshirts,Grey,Spring,2011.0,Casual,Probase Men Stripe Grey T-shirt
19014,Women,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Originals Women G Tee Birds White Tshirt
49764,Women,apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Vishudh Black Leggings
8443,Women,apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Jealous 21 Women Jealous Modele Coral Top Pink T-shirt
50649,Men,apparel,Loungewear and Nightwear,Lounge Pants,Grey,Summer,2018.0,Casual,Chromozome Men Grey Lounge Pants S-4801
28753,Women,apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Aurelia Women Printed Green Kurta
19828,Men,apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Navy Blue Shirt
3897,Girls,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Disney Kids Girl's Pooh And Hearts White Kidswear
52922,Women,apparel,Saree,Sarees,Rust,Fall,2012.0,Ethnic,FNF Printed Rust Sari
11279,Men,apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Texas Jeans
45995,Women,apparel,Saree,Sarees,Cream,Summer,2012.0,Ethnic,Fabindia Cream-Coloured & Blue Hand Printed Saree
44847,Men,apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red Ducati Graphic T-shirt
12098,Women,apparel,Topwear,Kurtas,Beige,Fall,2011.0,Ethnic,W Women Printed Beige Kurtas
6981,Men,apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,s.Oliver Men Purple Black Check Shirt
46348,Men,apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Locomotive Men Blue Check Shirt
16438,Men,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Levi's Men Printed Blue  Tshirts
57834,Men,apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,United Colors of Benetton Men Grey Melange T-shirt
38999,Boys,apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys Around the World White Shirts
20368,Men,apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Blue Check Shirt
1996,Men,apparel,Topwear,Tshirts,Grey,Fall,2010.0,Sports,ADIDAS Mens Crew Grey T-shirt
14961,Men,apparel,Topwear,Jackets,Red,Fall,2011.0,Casual,Status Quo Men Printed Red Jackets
38397,Men,apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,ADIDAS Mumbai Indians Men Blue Fan T-shirt
31028,Men,apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Formal,Arrow New York Men Check Navy Blue Slim Fit Shirt
19642,Men,apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,United Colors of Benetton Men Stripes Cream Polo Tshirt
28939,Women,apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,BIBA Women Printed Pink Kurta
27971,Men,apparel,Innerwear,Innerwear Vests,Green,Summer,2016.0,Casual,Jockey Men Green and Black Innerwear Vest
28105,Men,apparel,Innerwear,Boxers,Black,Summer,2016.0,Casual,Jockey MODERN CLASSIC Men Black Boxer 8009
26259,Men,apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Proline Men Navy Track Pants
19484,Men,apparel,Innerwear,Trunk,Grey,Summer,2016.0,Casual,Levis Men Jazz Stripes Grey Trunks
12850,Women,apparel,Topwear,Tops,Green,Fall,2011.0,Casual,Ant Kids Girl Cheerful Green Tops
37119,Men,apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Wills Classic Men White Striped Shirt
37925,Women,apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Mineral Women Coral Top
38151,Men,apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Wildcraft Men Black T Poly Crew T-shirt
58286,Women,apparel,Innerwear,Briefs,Grey Melange,Summer,2016.0,Casual,Bwitch Women Grey Melange Briefs
59354,Women,apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Vishudh Women Multi Coloured Kurta
14995,Men,apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,ADIDAS Men Solid Grey Sweaters
10509,Women,apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women RN HS White Tshirts
55599,Men,apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Peter England Men Blue Shirt
18764,Women,apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Arrow Woman Ariella Purple Shirt
9333,Women,apparel,Topwear,Tops,White,Fall,2011.0,Casual,Puma Women Edition White Tops
29023,Men,apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,ADIDAS Men Black Track Pants
27985,Men,apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Jockey ZONE Men Zone Navy Blue Brief US14
30932,Women,apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Fabindia Women Printed Orange Kurta
59730,Women,apparel,Innerwear,Shapewear,White,Summer,2014.0,Casual,Avirate White Wired Corset Shapewear
4874,Men,apparel,Topwear,Tshirts,Red,Summer,2016.0,Casual,Levis Kids Boy's Davis Red Polo Tshirt
24358,Women,apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Folklore Women Pink  Kurta
18300,Women,apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Aneri Women Zubeda Blue Kurta
9757,Men,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Ikon Blue Polo Tshirts
48470,Women,apparel,Dress,Dresses,Teal,Summer,2012.0,Casual,French Connection Teal Dress
42976,Men,apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,FCUK Black Brief
17946,Men,apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Puma Men South Africa  Navy Blue Track Pant
30758,Men,apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Fabindia Men Printed Beige & Black Kurta
9565,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Striped Blue Shirt
29675,Men,apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Indigo Nation Men Black Shirt
3863,Men,apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Wrangler Men's Authentic Embro Olive T-shirt
21418,Women,apparel,Topwear,Tops,Pink,Winter,2012.0,Casual,Roxy Women Pink Top
53038,Women,apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari
53804,Men,apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt
39447,Women,apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Diva Women Mustard Kurta
52976,Women,apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Sari
38595,Women,apparel,Topwear,Tshirts,Lavender,Summer,2012.0,Casual,Nike Women Printed Scoop Lavender T-shirt
44813,Women,apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Spykar Women Navy Blue T-Shirt
57438,Women,apparel,Topwear,Tshirts,Charcoal,Summer,2015.0,Casual,Angry Birds Women Charcoal T-shirt
25824,Women,apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Diva Women Printed Mustard Kurta
33941,Men,apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue PoloT-Shirt
34358,Men,apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Say It Loud T-shirt
28707,Women,apparel,Topwear,Kurtas,Off White,Summer,2012.0,Ethnic,W Women Printed Off White Kurta
16834,Women,apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Little Miss Women Printed Yellow T-shirt
8417,Girls,apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Girl's Saturday 24Am Yellow Teen Kidswear
28535,Men,apparel,Topwear,Tshirts,Green,Summer,2012.0,Sports,Nike Men Sublimated Green T-shirt
13748,Men,apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Belmonte Men Check Red Shirts
34956,Women,apparel,Saree,Sarees,Beige,Summer,2012.0,Ethnic,Fabindia Beige Jaipur Print Cotton Sari
35884,Boys,apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Jungle Book Boys Little help Blue T-shirt
31418,Men,apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,2016.0,Casual,Spykar Men Navy Blue V-Neck Innerwear T-shirt
52378,Women,apparel,Loungewear and Nightwear,Nightdress,Lavender,Winter,2015.0,Casual,Red Rose Women Lavender Nightdress
7209,Women,apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Jealous 21 Women Purple Printed White T-shirt
28151,Men,apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Jockey SPORT Men Power Back Basic Black Innerwear Vest 9925
27925,Women,apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers For Her Black Trousers
19616,Women,apparel,Topwear,Tops,Yellow,Summer,2011.0,Casual,United Colors of Benetton Women Solid Yellow Top
50877,Women,apparel,Saree,Sarees,Purple,Summer,2012.0,Ethnic,Prafful Purple & Beige Sari
14935,Men,apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Casual,Status Quo Men Check Navy Blue Shorts
44679,Women,apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Wills Lifestyle Women Blue Top
14109,Men,apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,Flying Machine Men Printed Green Sweatshirts
36259,Men,apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016.0,Casual,SDL by Sweet Dreams Men Navy Blue & Grey Pyjama Set
11649,Women,apparel,Topwear,Kurtas,Green,Summer,2011.0,Ethnic,W Women Kurta Green Kurtas
36857,Men,apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Spykar Men Cult White Shirt
58014,Women,apparel,Topwear,Tops,Grey,Fall,2012.0,Casual,Latin Quarters Women Dark Grey Top
19424,Men,apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Quiksilver Men Printed Green T-shirt
26803,Men,apparel,Topwear,Shirts,Maroon,Summer,2013.0,Formal,Arrow Men Maroon Striped Slim Fit Shirt
47008,Women,apparel,Topwear,Kurtas,White,Fall,2012.0,Ethnic,Shree Women White & Purple Kurta
31088,Men,apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt
50883,Women,apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,Prafful Purple & Green Crepe Printed Sari
28999,Men,apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Status Quo Men Printed Red T-shirt
18730,Women,apparel,Topwear,Sweaters,Brown,Fall,2011.0,Casual,Arrow Woman Georgina 1 Brown Sweater
38337,Girls,apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Mr. Men Little Miss Girls Yellow Top
15813,Men,apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Facit Men Trophy BKN White Briefs
59300,Men,apparel,Topwear,Shirts,Beige,Fall,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Beige Shirt
53408,Women,apparel,Topwear,Kurtas,Beige,Fall,2012.0,Ethnic,Alma Women Beige Printed Kurta
38939,Boys,apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue Shorts
57894,Women,apparel,Bottomwear,Leggings,Navy Blue,Fall,2012.0,Ethnic,Femella Women Navy Blue Leggings
5798,Men,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Men's Prt White T-shirt
59132,Men,apparel,Topwear,Jackets,Black,Summer,2012.0,Casual,Just Natural Men Black Reversible Jacket
29245,Men,apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,ADIDAS Men Chicago Bulls NBA Red Jersey
16498,Men,apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Locomotive Men Solid Maroon TShirt
12804,Men,apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Nike Men Green Polo Tshirts
9969,Men,apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men As Kobe Hunt Navy Blue T-Shirts
12038,Men,apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Solid White Shirts
9155,Women,apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Jealous 21 Women Jealous Black Tops
52982,Women,apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Sari
53850,Women,apparel,Topwear,Kurtas,Turquoise Blue,Fall,2012.0,Ethnic,Vishudh Women Turquoise Blue Printed Kurta
15679,Men,apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Highlander Men Classic Chinos Khaki Trousers
37529,Boys,apparel,Innerwear,Innerwear Vests,Yellow,Summer,2012.0,Casual,Madagascar3 Boys Yellow Innerwear Vest
6579,Men,apparel,Bottomwear,Shorts,Navy Blue,Fall,2012.0,Sports,Nike Men Woven Navy Blue 3/4 Pants
18166,Girls,apparel,Dress,Dresses,Magenta,Fall,2011.0,Casual,Doodle Kids Girls Party Frock Purple Dress
9531,Men,apparel,Topwear,Jackets,Purple,Fall,2011.0,Sports,Nike Men Summerized Wind Runner White Jackets
17912,Women,apparel,Topwear,Jackets,Cream,Fall,2011.0,Casual,Nike Women Casual Cream Jacket
23129,Boys,apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Chhota Bheem Kids Boys Bheem Expressions Yellow T-shirt
7699,Women,apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Frills Florals Aubergine Purple Top
51509,Women,apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Denizen Women Navy Blue Jeans
48424,Men,apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White Printed T-shirt
27589,Men,apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Scullers Men Green & White Striped T-shirt
32269,Women,apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Vishudh Women Printed Orange Kurta
40649,Women,apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Span Women Red Printed Kurta
14599,Women,apparel,Bottomwear,Stockings,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Stockings
51394,Men,apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,Myntra Men Red Check Shorts
7004,Men,apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,s.Oliver Men's What Up Cracker Blue T-shirt
31271,Men,apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Calonge Graphic Red T-shirt
43651,Women,apparel,Topwear,Tops,White,Summer,2012.0,Casual,ONLY Women White Top
2576,Women,apparel,Topwear,Tops,Black,Summer,2011.0,Sports,Domyos Women Black Sports Top
57063,Women,apparel,Topwear,Jackets,White,Summer,2012.0,Casual,Elle Women White Jacket
24591,Women,apparel,Topwear,Kurtas,Olive,Fall,2011.0,Ethnic,Vishudh Women Olive Printed Kurta
11676,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Lee Men Check Blue Shirts
41106,Women,apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Allen Solly Woman Yellow Top
14304,Men,apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Solid White Shirts
20131,Women,apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Women Double Red Shirt
37186,Women,apparel,Topwear,Tops,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Top
52511,Women,apparel,Loungewear and Nightwear,Bath Robe,White,Winter,2015.0,Casual,Red Rose Women White & Blue Striped Bath Robes
11444,Women,apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Green T-shirt
44646,Women,apparel,Bottomwear,Skirts,Black,Summer,2012.0,Formal,Arrow Woman Black Skirt
14136,Women,apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Stripes Black Tops
20303,Women,apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,Jealous 21 Women Solid Purple Sweater
36266,Women,apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink Night suits
16661,Men,apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Fila Men Blanc Black Sweater
22454,Women,apparel,Bottomwear,Leggings,Red,Fall,2011.0,Casual,Myntra Women Red Leggings
49965,Men,apparel,Topwear,Tshirts,Black,Summer,2016.0,Casual,Hanes Men Pack of 3 T-shirt
19629,Men,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White TShirt
31043,Men,apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Arrow Sport Men Blue & Black Check Shirt
43463,Women,apparel,Loungewear and Nightwear,Night suits,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women White Night suits
28952,Women,apparel,Topwear,Kurtis,White,Summer,2012.0,Ethnic,BIBA OUTLET Women White Kurta
2744,Girls,apparel,Topwear,Tops,Orange,Summer,2011.0,Casual,Disney Kids Girl's Orange Stripe Kidswear
13313,Men,apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Gini and Jony Kids Boys Check Red Shirts
41750,Boys,apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Doodle Boys Printed Green T-shirt
11020,Women,apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Wrangler Women Pink Freedom Spirit T-shirt
38798,Men,apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Free Authority Men Pink T-shirt
52347,Women,apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015.0,Casual,Red Rose Pink Nightdress
15480,Men,apparel,Bottomwear,Track Pants,Brown,Fall,2011.0,Casual,Puma Men Ess Sweat Pants Open Bottom Brown Track Pants
44222,Men,apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Ronaldo Football T-shirt
6780,Men,apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Timberland Men's Pique Polo Red T-shirt
34155,Girls,apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Gini and Jony Girls Pink Top
7652,Men,apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Puma Men's Lifestyle White T-shirt
16205,Men,apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Hazard White TShirt
22030,Women,apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Vishudh Women Printed Red Kurta
2320,Men,apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's Quoted Black T-shirt
27542,Men,apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Scullers Men Check Black Shirt
26490,Men,apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Graphic Lime Green T-shirt
